id_t;neo_id;name;absoluteMagnitude;estimateDiameterMin;estimatedDiameterMax;relativeVelocity;missDistance;isHazardous
253;3251712;(2004 RE84);21.90;0.110803882;0.247765013;60086.61743;3904690.911;True
253;3477698;(2009 WL6);20.50;0.211132445;0.472106499;42652.35861;43355644.94;False
253;3640748;(2013 LH16);18.91;0.439091446;0.981838322;79734.23547;58957446.74;False
253;3691093;(2014 SQ260);24.02;0.041740243;0.093334022;48550.45376;18802347.76;False
253;3752454;(2016 HV3);20.08;0.256185755;0.572848762;51404.06988;48201007.38;True
253;3781581;(2017 SE2);20.64;0.197949759;0.442629117;52324.77945;42787118.92;False
253;3843839;(2019 RC3);22.69;0.077011393;0.172202709;22799.37176;71895522.16;False
253;54304747;(2022 SW1);27.67;0.007772397;0.017379608;32116.47015;6898478.252;False
253;2670295;670295 (2013 LH16);18.91;0.439091446;0.981838322;79734.23535;58957446.65;False
253;2275714;275714 (2000 YH4);18.82;0.457672667;1.023387195;36557.26569;50860532.62;False
253;3759358;(2016 RD34);27.70;0.007665756;0.017141151;6248.686359;2532494.634;False
253;3771588;(2017 FV);24.60;0.031956189;0.07145621;99867.61115;65399898.39;False
253;3802002;(2018 FU1);26.80;0.011602591;0.025944182;45918.94384;39501960.04;False
253;54200300;(2021 SN1);21.02;0.166170902;0.371569432;128877.0513;49034691.32;True
253;3384406;(2007 RU17);18.25;0.595052079;1.330576898;153337.802;67269341.45;True
253;3580962;(2011 TJ);21.16;0.155795524;0.348369383;89578.1497;37873767.01;False
253;3645193;(2013 OY3);24.78;0.02941406;0.065771838;59986.93534;40016093.43;False
253;3648643;(2013 SL20);24.62;0.031663213;0.070801096;72335.30919;40524165.2;False
253;3773648;(2017 FE128);22.22;0.095621373;0.213815891;75816.36125;55833906.21;False
253;3773918;(2017 GS6);24.80;0.029144391;0.065168838;61465.85302;72026631.03;False
253;3840870;(2019 GO4);25.20;0.024241248;0.054205079;70851.59607;15783992.83;False
253;54248341;(2022 DK1);26.05;0.016389095;0.036647131;26289.26249;21349268.52;False
253;54307204;(2022 SA8);28.01;0.006645918;0.014860724;77406.15266;54083496.44;False
253;54352078;(2023 FW3);23.31;0.057883526;0.129431498;29606.38825;5942141.27;False
253;3550073;(2010 UJ7);25.40;0.022108281;0.049435619;32498.0491;24714402.36;False
253;3561029;(2011 GE3);25.88;0.017723724;0.039631452;51110.43532;61216631.66;False
253;3574344;(2011 OV18);19.70;0.305179233;0.682401509;50041.6206;51157007.34;True
253;3762164;(2016 UZ56);23.90;0.04411182;0.098637028;25394.28608;53849887.68;False
253;54383306;(2023 RA13);25.26;0.023580607;0.05272784;10078.7088;12284147.35;False
253;2506459;506459 (2002 AL14);17.97;0.676947481;1.513700585;54180.88273;69285947.08;False
253;3585280;(2011 UR255);19.79;0.292789149;0.654696439;36033.00682;66198036.76;False
253;3614399;(2012 UW136);22.90;0.069912523;0.156329154;56790.77636;55877129.67;False
253;3699951;(2014 WO371);22.45;0.086011194;0.192326877;35274.61338;64711418.73;False
253;3723817;(2015 MO116);24.00;0.042126461;0.094197631;55944.16421;69602468.47;False
253;3826811;(2018 PG22);21.29;0.146742183;0.328125497;58338.54439;34791081.57;False
253;3836756;(2018 XF2);26.30;0.014606796;0.03266179;47718.33139;28062303.1;False
253;3959222;(2019 YA4);23.40;0.055533491;0.124176661;64780.25972;70645512.62;False
253;54305651;(2022 SK4);30.35;0.002262325;0.005058712;36125.65595;8610841.37;False
253;3306406;(2005 XW4);21.62;0.12605352;0.281864239;123642.0847;67637414.31;False
253;3398129;(2007 YF1);18.68;0.488151892;1.091540813;25800.29524;49518512.83;False
253;3484839;(2010 AO2);22.42;0.087207729;0.19500241;76581.27566;64482614.5;False
253;3743897;(2016 CO246);25.80;0.018388867;0.041118757;59651.95151;61442686.24;False
253;3772396;(2017 FE65);20.64;0.197949759;0.442629117;52574.11365;5728456.122;True
253;3837881;(2019 AF12);19.55;0.327005439;0.731206391;57645.41073;69050345.64;False
253;3843208;(2019 NB5);20.39;0.222103282;0.496638037;86145.44472;71292728.88;False
253;54298761;(2022 QE7);21.57;0.128989683;0.2884297;10511.87729;44139225.39;False
253;54429638;(2024 EW);25.61;0.020070351;0.04487867;24669.05054;63894910.71;False
253;3773658;(2017 FN128);19.08;0.406027058;0.907904103;113852.3674;51664967.18;True
253;54341665;(2023 CB4);24.49;0.033616692;0.075169209;23273.15252;59163919.52;False
253;2337084;337084 (1998 SE36);19.76;0.296862251;0.663804174;28277.37884;65616679.15;False
253;3725977;(2015 PC228);19.64;0.313729225;0.701519874;91872.62862;67837179.56;False
253;3728523;(2015 SY);23.41;0.055278338;0.123606121;79922.22685;35175969.27;False
253;3769874;(2017 DQ35);22.70;0.076657557;0.171411509;39767.69283;20374457.65;False
253;3781311;(2017 QQ35);21.90;0.110803882;0.247765013;50858.63093;23080614.02;False
253;3843276;(2019 NW5);23.70;0.048367649;0.108153351;44675.44807;58164636.67;False
253;3872621;(2019 SH7);23.29;0.058419115;0.130629113;25371.49942;39718335.69;False
253;54123625;(2021 DS1);20.88;0.177237239;0.396314515;19402.96308;52191472.81;False
253;2322705;322705 (2000 DK8);19.33;0.361871997;0.809170384;65003.79339;33306592.79;False
253;3552665;(2010 WD9);23.76;0.047049496;0.105205872;18261.35561;5706049.996;False
253;3604216;(2012 JS11);20.30;0.231502122;0.517654482;54166.39433;14314537.43;True
253;3766543;(2017 AT19);19.82;0.288771931;0.645713667;13251.34601;40792299.9;False
253;3781236;(2017 QW32);24.20;0.038419789;0.08590926;26777.46955;25106974.81;False
253;3835972;(2018 VJ1);24.16;0.039134066;0.087506433;42149.97326;51022294.09;False
253;54185140;(2021 PB15);21.92;0.109788026;0.245493489;16652.8708;11614358.92;False
253;2002212;2212 Hephaistos (1978 SB);13.51;5.27904029;11.80429295;152450.6099;68703734.61;False
253;2446791;446791 (1998 SJ70);18.52;0.52547853;1.175005715;119535.408;66237374.3;True
253;3720439;(2015 KN122);20.39;0.222103282;0.496638037;75738.01959;56935618.16;False
253;2162385;162385 (2000 BM19);18.61;0.504144434;1.127301225;54577.60171;70842188.92;False
253;2164207;164207 (2004 GU9);21.18;0.154367182;0.345175513;26991.69834;31187418.03;True
253;3714125;(2015 FK36);20.70;0.192555078;0.430566244;50744.81828;19794998.32;False
253;3780786;(2017 QY2);21.24;0.150160248;0.335768522;48648.84996;71328271.34;False
253;2144411;144411 (2004 EW9);16.55;1.301832102;2.910985075;92375.93229;74230834.37;False
253;3036044;(2000 EY106);19.42;0.347180222;0.776318577;85466.68161;59165585.67;False
253;3548884;(2010 TA55);22.07;0.102460148;0.229107855;27898.51843;61055419.84;False
253;3648875;(2013 TF6);21.66;0.123752784;0.276719637;47589.42833;71333477.48;False
253;54016479;(2020 GU1);27.00;0.010581689;0.023661375;63690.10699;57941254.44;False
253;54157354;(2021 JQ24);17.84;0.718712133;1.607089186;25364.36776;20907857.72;False
253;54216178;(2021 VF1);22.68;0.077366861;0.17299756;24181.9662;49350834.35;False
253;2302156;302156 (2001 SF286);19.00;0.421264611;0.941976306;64597.31935;70370805.38;False
253;3541504;(2010 OF101);19.75;0.298232505;0.666868155;75667.2167;39432836.49;False
253;3579077;(2011 SK68);27.63;0.007916897;0.017702719;50825.43667;35384622.31;False
253;3653918;(2013 WV44);22.89;0.070235225;0.157050737;41021.23034;13965930.09;False
253;3708363;(2015 BO509);19.20;0.384197891;0.859092601;87019.28035;36171000.67;False
253;3759645;(2016 RP40);24.81;0.029010484;0.064869415;25246.20355;52383626.09;False
253;54200438;(2021 SC2);24.73;0.030099202;0.067303861;46692.3574;10667741.92;False
253;3508132;(2010 CC55);22.44;0.086408204;0.193214617;59323.53187;28695947.42;False
253;3620863;(2012 XA133);20.96;0.170826395;0.381979432;54755.76324;66848942.12;True
253;3729283;(2015 TK143);21.10;0.160160338;0.358129403;65375.79188;43858897.69;False
253;3781905;(2017 SK17);21.29;0.146742183;0.328125497;60738.07835;42239148;False
253;3789121;(2017 VW1);20.57;0.204434871;0.457130269;59567.57536;30010300.11;False
253;54202331;(2021 TC1);25.34;0.022727673;0.050820622;14284.47256;18299247.91;False
253;54236937;(2022 AO6);25.26;0.023580607;0.05272784;18154.61583;74308493.46;False
253;2216523;216523 (2001 HY7);20.70;0.192555078;0.430566244;55597.18061;62618871.34;True
253;3432675;(2008 UE1);23.98;0.042516252;0.095069231;50278.77182;64274332.78;False
253;54051070;(2020 PN3);21.08;0.161642283;0.361443134;62662.25467;56933913.46;True
253;54300826;(2022 QW36);22.07;0.102460148;0.229107855;68631.21428;40013374.37;False
253;54382892;(2023 RC8);21.88;0.111829138;0.250057554;78597.78204;46380067.49;True
253;3013045;(1998 HH49);21.38;0.140784543;0.314803809;63362.49682;15941544.44;True
253;3754388;(2016 NB1);23.89;0.044315431;0.099092316;32621.65231;61524144.12;False
253;3761747;(2016 UO41);24.40;0.035039264;0.078350176;78172.19069;39311454.87;False
253;3764729;(2016 WD7);27.30;0.009216266;0.020608196;43957.16575;45456828.38;False
253;3460325;(2009 KY1);23.70;0.048367649;0.108153351;23578.44428;47495255.13;False
253;3560816;(2011 FR29);21.54;0.130784109;0.292442157;42600.0462;45494261.61;False
253;3831063;(2018 SF3);25.31;0.023043847;0.051527608;19602.80392;10046624.83;False
253;2667303;667303 (2011 FR29);21.55;0.13018321;0.291098508;42600.04622;45494261.67;False
253;2401885;401885 (2001 RV17);20.42;0.219055911;0.489823908;31834.89473;17180728.69;False
253;2459462;459462 (2013 AY52);19.95;0.271991277;0.608190985;45534.87011;58906312.86;False
253;3787082;(2017 UA1);22.40;0.088014652;0.196806745;35693.3864;57768282.46;False
253;3797899;(2018 BB5);24.40;0.035039264;0.078350176;58670.78828;24758978.95;False
253;3827435;(2018 RD4);28.50;0.005303407;0.011858779;67579.11469;66834458.65;False
253;3884016;(2019 UC9);23.78;0.046618144;0.104241338;35061.54512;30624185.1;False
253;54013535;(2020 EC);19.43;0.345585074;0.772751717;61641.83775;34496532.98;False
253;54317878;(2022 UD4);22.55;0.082140053;0.183670741;52692.17061;50034594.36;False
253;2087024;87024 (2000 JS66);18.73;0.477040198;1.066694311;49654.59633;41869854.15;False
253;3278078;(2005 JU81);21.79;0.11656146;0.260639347;80018.40424;63166712.23;True
253;3359024;(2006 WB);22.80;0.073207399;0.163696721;54152.13317;53702899.36;False
253;54319454;(2022 UD7);25.88;0.017723724;0.039631452;54844.99161;3349765.705;False
253;54322884;(2022 UN24);22.22;0.095621373;0.213815891;85496.05277;55760861.66;False
253;2190491;190491 (2000 FJ10);21.06;0.163137941;0.364787526;15613.79506;7917759.419;False
253;3180147;(2004 HQ1);23.47;0.05377185;0.120237511;34924.72234;9944542.464;False
253;3392084;(2007 VG);21.08;0.161642283;0.361443134;120765.4388;27153683.67;True
253;3651199;(2013 TW135);20.56;0.2053785;0.459240286;61494.76052;54749844.48;False
253;3729282;(2015 TL143);23.30;0.058150704;0.130028927;27300.48398;8873613.499;False
253;3795124;(2017 YF7);23.60;0.050647146;0.113250461;10896.46182;42880603.31;False
253;3879296;(2019 UO2);25.80;0.018388867;0.041118757;86711.31021;70011525.7;False
253;54062082;(2020 TS4);27.90;0.006991252;0.015632915;27791.19777;18292839.99;False
253;54087420;(2020 VL);25.12;0.025150984;0.056239309;13355.73012;8157617.778;False
253;54209301;(2021 TJ14);24.62;0.031663213;0.070801096;22288.3093;26472747.63;False
253;2204131;204131 (2003 YL);19.93;0.274507982;0.613818507;49142.83174;64871854.27;False
253;2495615;495615 (2015 PQ291);17.70;0.766575574;1.714115092;80881.94862;46565949.95;False
253;3292011;(2005 SD71);23.20;0.060891262;0.136157002;14464.37056;13317385.29;False
253;3610025;(2012 TZ52);20.70;0.192555078;0.430566244;36050.20072;27470638.08;False
253;3825517;(2018 NE);23.50;0.053034072;0.118587791;66148.69806;60884684.88;False
253;3835500;(2018 UX1);24.08;0.040602706;0.09079041;45849.04891;35059209.17;False
253;54399994;(2023 UO9);22.31;0.091739206;0.205135101;30523.18914;16550551.61;False
253;2423100;423100 (2004 BX1);18.45;0.542693946;1.213500554;138411.6793;62399379.83;False
253;2424482;424482 (2008 DG5);19.68;0.308003021;0.688715693;14861.14309;39926366.23;True
253;2433939;433939 (1995 DW1);21.17;0.155079709;0.346768771;48553.24536;44688871.27;False
253;3761394;(2016 UA6);25.80;0.018388867;0.041118757;24847.48051;13593234.3;False
253;54049835;(2020 OV5);20.23;0.239086457;0.534613571;51617.25049;33257253.66;False
253;3388354;(2007 TD66);21.89;0.11131533;0.248908644;37317.60555;40793405.21;False
253;3602933;(2012 HD20);22.20;0.096506147;0.215794305;71713.72967;65155155.91;False
253;3767319;(2017 BP91);23.30;0.058150704;0.130028927;17085.45142;57636413.81;False
253;3792422;(2017 XK61);18.40;0.555334912;1.241766613;59872.34503;20351810.57;False
253;3825432;(2018 ME5);22.95;0.06832112;0.152770668;23399.00056;19878694.58;False
253;3835962;(2018 VB1);23.70;0.048367649;0.108153351;53565.78507;24110759.27;False
253;54054747;(2020 TF);21.69;0.122054832;0.272922901;77226.89496;51080761.12;True
253;2606438;606438 (2017 XK61);18.14;0.6259721;1.399716167;59874.63325;20353853.59;False
253;54319144;(2022 UV5);25.67;0.019523379;0.043655602;19286.29047;16522298.63;False
253;54321460;(2022 UA14);28.34;0.005708933;0.012765563;36369.77263;7180644.039;False
253;54445000;(2024 KA1);25.34;0.022727673;0.050820622;38868.28605;15166585.87;False
253;3428255;(2008 SD85);23.09;0.064055286;0.143231975;47798.9659;46559553.37;False
253;3546741;(2010 SJ);23.80;0.046190746;0.103285648;53389.35525;51450249.64;False
253;3639467;(2013 LC1);23.90;0.04411182;0.098637028;25157.57432;17586902.17;False
253;3766091;(2016 YN1);23.60;0.050647146;0.113250461;26522.762;60529020.21;False
253;3769816;(2017 DW34);23.21;0.060611492;0.135531417;60956.34761;29816915.38;False
253;3789676;(2017 WA15);18.85;0.451393163;1.009345797;99851.1685;54144026.58;False
253;54143423;(2021 JF1);22.27;0.093444765;0.208948847;50866.16461;70774742.39;False
253;54185582;(2021 PS16);23.12;0.063176415;0.141266758;18717.78133;14781327.51;False
253;54279840;(2022 KO);24.89;0.027961147;0.062523025;37532.54452;42243627.29;False
253;54381341;(2023 RA4);24.68;0.030800302;0.068871569;43155.75033;48689798.86;False
253;3333737;(2006 KK21);20.56;0.2053785;0.459240286;81325.04166;44571507.81;True
253;3756108;(2016 OX);23.70;0.048367649;0.108153351;53221.20678;43760481.92;False
253;3838844;(2019 DW);27.00;0.010581689;0.023661375;28576.00753;35804317.62;False
253;54302657;(2022 RX3);17.70;0.766575574;1.714115092;143841.078;5730452.505;True
253;54306601;(2022 SB6);22.66;0.078082728;0.174598287;51310.60231;11349142.48;False
253;2484506;484506 (2008 ER7);20.16;0.246919266;0.552128263;69261.11628;62403295.51;True
253;3739412;(2016 AV65);25.00;0.02658;0.059434687;16559.74272;70072019.68;False
253;54308044;(2022 SC11);21.16;0.155795524;0.348369383;25050.49968;55546928.59;False
253;2001036;1036 Ganymed (A924 UB);9.25;37.54524794;83.95372662;61537.3258;57051078.73;False
253;2004947;4947 Ninkasi (1988 TJ1);18.08;0.643509521;1.438931032;31437.76375;46059910.72;False
253;2363305;363305 (2002 NV16);21.41;0.138852907;0.310484539;15966.03385;4282370.136;True
253;3831728;(2018 TU4);25.50;0.021113245;0.04721065;41026.42283;4249783.801;False
253;54190785;(2021 QE2);24.49;0.033616692;0.075169209;84365.63634;54035766.08;False
253;2497232;497232 (2005 EF);20.74;0.189040552;0.422707525;32916.83359;67799073.79;False
253;3014117;(1998 SL36);20.22;0.24019003;0.537081235;60922.50119;36436831.7;True
253;3605565;(2012 LD1);21.80;0.116025908;0.259441818;27543.47723;61215858.51;False
253;3614981;(2012 UU158);26.91;0.011029479;0.024662664;34017.87991;14740502.64;False
253;3773922;(2017 GW6);21.17;0.155079709;0.346768771;50785.59185;30282445.8;False
253;3788893;(2017 UZ44);22.07;0.102460148;0.229107855;74015.80779;6704223.742;False
253;54385792;(2023 SX2);25.01;0.026457876;0.059161609;17380.2224;15358993.18;False
253;2660096;660096 (1998 SL36);20.23;0.239086457;0.534613571;60922.50107;36436831.64;True
253;3457388;(2009 HE);21.03;0.165407416;0.369862226;96230.02591;11496574.87;False
253;3761647;(2016 UY35);24.70;0.030517923;0.068240151;42594.0875;23289667.53;False
253;3879547;(2019 UO5);25.60;0.020162992;0.045085821;44211.83511;33323945.35;False
253;54016321;(2020 FJ3);23.93;0.043506583;0.097283677;57628.15418;60917551.5;False
253;54051291;(2020 QW2);20.60;0.201629919;0.450858206;42229.27848;22751550.53;False
253;2141432;141432 (2002 CQ11);20.06;0.258556212;0.578149266;57168.19277;62080258.64;True
253;2488615;488615 (2002 SR);21.68;0.122618211;0.274182656;20648.75177;13777136.63;False
253;2509505;509505 (2007 VL8);21.23;0.150853356;0.337318359;37811.58963;17543912.47;False
253;3568564;(2011 NY);20.50;0.211132445;0.472106499;60885.4618;47648220.66;False
253;3616699;(2012 VP6);24.20;0.038419789;0.08590926;17538.14361;19350631.54;False
253;2222073;222073 (1999 HY1);18.11;0.634680239;1.419188158;64598.23373;59781543.47;False
253;3359278;(2006 WJ3);19.99;0.267026877;0.597090249;46100.43495;34158453.4;True
253;3726336;(2015 OS79);25.60;0.020162992;0.045085821;19916.16165;68282447.85;False
253;3760530;(2016 TP11);24.30;0.036690614;0.082042707;63726.32962;59422345.69;False
253;3831914;(2018 UO1);27.50;0.008405334;0.018794898;74397.06372;4713143.86;False
253;54054597;(2020 SW3);26.90;0.011080388;0.024776501;31126.66702;8541970.19;False
253;54212701;(2021 UH2);25.09;0.025500869;0.057021676;33238.59714;18123507.86;False
253;2105140;105140 (2000 NL10);15.74;1.890405519;4.227075246;88159.58098;66848426.92;False
253;2483656;483656 (2005 ES70);23.76;0.047049496;0.105205872;69989.09148;74427796.79;False
253;3608667;(2012 RT16);26.90;0.011080388;0.024776501;28611.5807;40033070.44;False
253;3610026;(2012 TB53);23.10;0.063760979;0.142573883;29604.33047;72298199.34;False
253;3730692;(2015 TT237);21.00;0.167708462;0.375007522;6670.623346;73024057.64;False
253;3746625;(2016 EJ156);25.80;0.018388867;0.041118757;8849.294608;27274080.14;False
253;3789443;(2017 WQ);22.10;0.101054342;0.225964377;42746.60277;60985844.46;False
253;54278099;(2022 JF);24.77;0.029549829;0.066075427;61136.80325;12097962.32;False
253;54374823;(2023 NV);23.04;0.065547326;0.146568276;31504.8727;28175542.11;False
253;54402371;(2023 VV);23.49;0.053278867;0.119135167;38272.08311;9106717.723;False
253;2523661;523661 (2012 LF11);20.81;0.18304378;0.409298336;38441.10195;52603694.01;False
253;3299722;(2005 VO5);19.84;0.286124454;0.639793729;51750.57852;36295983.63;True
253;3729229;(2015 TB24);20.53;0.208235599;0.465628955;73746.42114;37053828.38;False
253;54137790;(2021 GX12);21.31;0.145396843;0.325117225;45117.54282;11698008.79;True
253;2055408;55408 (2001 TC2);18.82;0.457672667;1.023387195;56977.66155;67262020.99;False
253;2141526;141526 (2002 FA6);20.20;0.242412481;0.542050786;75199.55994;61215480.15;False
